order_id,payment_sequential,payment_type,payment_installments,payment_value,origen,seller_id,seller_zip_code_prefix,seller_city,seller_state,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,review_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,review_sentiment,order_item_id,product_id,shipping_limit_date,price,freight_value,price_normalized,customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,ï»¿product_category_name,product_category_name_english,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,7d773ad4450782f8ee7f88a7ff94f03d,,,,,,,,,,,,,,,,,,beleza saude,58.0,809.0,2.0,350.0,22.0,12.0,17.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,5a968ab149dac747332323c42b49e30a,,,,,,,,,,,,,,,,,,ferramentas jardim,46.0,1568.0,1.0,850.0,25.0,11.0,20.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,b0851f698789d7776fe66be8d6d4a9c6,,,,,,,,,,,,,,,,,,moveis decoracao,47.0,3275.0,1.0,900.0,41.0,23.0,25.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,fb3230a295c320ca2a32fc1047e8715f,,,,,,,,,,,,,,,,,,automotivo,55.0,109.0,1.0,300.0,30.0,15.0,30.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,47cad419b0ad5dc9d2305bf795c3c16f,,,,,,,,,,,,,,,,,,automotivo,58.0,370.0,1.0,1100.0,30.0,25.0,25.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,6f7df385d032846d2941c806179cc78e,,,,,,,,,,,,,,,,,,automotivo,60.0,1301.0,1.0,1800.0,16.0,22.0,16.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,4d07b8f45de0eab0f3a44af37386764c,,,,,,,,,,,,,,,,,,beleza saude,47.0,644.0,1.0,350.0,20.0,10.0,15.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,e29a76f2a3941ad2dba120f90a536829,,,,,,,,,,,,,,,,,,casa construcao,52.0,1653.0,3.0,10550.0,40.0,30.0,30.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,b3b0236137a276a847e6ee84c1a997b6,,,,,,,,,,,,,,,,,,telefonia,37.0,346.0,1.0,200.0,19.0,6.0,15.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,f399bbedb1d21192dffefc4a8b30a229,,,,,,,,,,,,,,,,,,utilidades domesticas,59.0,614.0,1.0,5300.0,30.0,35.0,30.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,7f61bd19ec09e7fe8a9fa226b516e6cd,,,,,,,,,,,,,,,,,,telefonia fixa,51.0,537.0,1.0,850.0,43.0,30.0,33.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,aad0c94aa869497ef036b7549451134b,,,,,,,,,,,,,,,,,,brinquedos,33.0,278.0,5.0,300.0,16.0,11.0,14.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,4601231c3480315049971ea0a61d3839,,,,,,,,,,,,,,,,,,fashion bolsas e acessorios,58.0,410.0,4.0,150.0,16.0,2.0,11.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,479a69148e08e997f6f13dd2f4723b6c,,,,,,,,,,,,,,,,,,automotivo,41.0,348.0,1.0,1600.0,55.0,15.0,15.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,c201a862c6018d402222594d5229c613,,,,,,,,,,,,,,,,,,automotivo,56.0,916.0,1.0,1675.0,35.0,8.0,23.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,a12d9f996527844ba7beaa1abe2bcfcb,,,,,,,,,,,,,,,,,,fashion bolsas e acessorios,34.0,358.0,1.0,50.0,17.0,3.0,12.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,97fb4a5f48af31ad401b266215d84336,,,,,,,,,,,,,,,,,,esporte lazer,39.0,594.0,3.0,950.0,20.0,20.0,20.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,effa78286556d5e79cda2b4aba96a534,,,,,,,,,,,,,,,,,,brinquedos,53.0,190.0,5.0,700.0,20.0,30.0,31.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,1cab19d5be9a1286428e85aaebf82906,,,,,,,,,,,,,,,,,,malas acessorios,58.0,1057.0,3.0,950.0,35.0,12.0,25.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,af91083bde899b201798b52ae89babea,,,,,,,,,,,,,,,,,,beleza saude,44.0,937.0,1.0,350.0,19.0,12.0,13.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,4a579d3f0c38c12a0e22c0146f2356f4,,,,,,,,,,,,,,,,,,cama mesa banho,49.0,82.0,1.0,1000.0,40.0,5.0,25.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,4ba501db540524d84cc382bb041ac508,,,,,,,,,,,,,,,,,,beleza saude,42.0,693.0,1.0,248.0,17.0,20.0,16.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,2bbafc7b18384308a1fb3f64c022b25c,,,,,,,,,,,,,,,,,,esporte lazer,47.0,861.0,1.0,1014.0,25.0,22.0,22.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,1395c0f64373a0771d89b9f16f185dc6,,,,,,,,,,,,,,,,,,pet shop,49.0,701.0,4.0,650.0,25.0,30.0,20.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,46d418ab71bf88eeaa978665d4b0f693,,,,,,,,,,,,,,,,,,desconocido,51.0,595.0,1.0,162.0,16.0,8.0,11.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,508d48ea59be64138f0015d2cb9c75e7,,,,,,,,,,,,,,,,,,beleza saude,29.0,1212.0,1.0,5400.0,18.0,10.0,15.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,f027a7f215ea97926c427c5b0b313f9d,,,,,,,,,,,,,,,,,,cama mesa banho,53.0,384.0,2.0,800.0,30.0,10.0,20.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,10c2160beca6757676b447aab88e5129,,,,,,,,,,,,,,,,,,informatica acessorios,37.0,978.0,3.0,1500.0,25.0,15.0,25.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,848d1cf68443591d7075b6f81449f650,,,,,,,,,,,,,,,,,,moveis escritorio,36.0,2524.0,1.0,10650.0,58.0,28.0,58.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,47488bf996fd46283813059897e71e1e,,,,,,,,,,,,,,,,,,fraldas higiene,42.0,935.0,3.0,750.0,28.0,15.0,12.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,f18e94c9042a09a45c22444e432c0fe5,,,,,,,,,,,,,,,,,,esporte lazer,54.0,493.0,1.0,400.0,21.0,26.0,21.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,0152cb427657428c06633fce6d721da4,,,,,,,,,,,,,,,,,,alimentos,57.0,606.0,3.0,150.0,22.0,4.0,17.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,00f42e56821b1779fbf397fe72639054,,,,,,,,,,,,,,,,,,moveis decoracao,34.0,655.0,1.0,750.0,50.0,10.0,50.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,c50db74048e3d2e0d3d6dc83e1f92d02,,,,,,,,,,,,,,,,,,cama mesa banho,55.0,847.0,1.0,5600.0,39.0,25.0,45.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,2b6e9bb796af726ac7d07348a11852ad,,,,,,,,,,,,,,,,,,dvds blu ray,55.0,555.0,1.0,200.0,20.0,2.0,14.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,e7dffcd8a3257cf9f6644b7d30eaf727,,,,,,,,,,,,,,,,,,relogios presentes,55.0,1355.0,5.0,500.0,18.0,11.0,14.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,15151e8a937f6a4d1a4f0c03c765c6f2,,,,,,,,,,,,,,,,,,ferramentas jardim,38.0,2612.0,3.0,50.0,51.0,22.0,22.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,f087c706a59c175468a1a05c5d2305e5,,,,,,,,,,,,,,,,,,moveis decoracao,41.0,143.0,3.0,1300.0,40.0,12.0,40.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,515363bc1bda36afb33bb9cdde0789f3,,,,,,,,,,,,,,,,,,livros interesse geral,36.0,205.0,1.0,250.0,27.0,9.0,18.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,07145f317bd27c212bbc49377b3940dd,,,,,,,,,,,,,,,,,,cama mesa banho,57.0,134.0,4.0,400.0,20.0,10.0,30.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,41fbde40144efcd09db07250981d7b93,,,,,,,,,,,,,,,,,,automotivo,51.0,840.0,1.0,5500.0,45.0,20.0,45.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,b8c472a596396ccddbade7d6900f8aa1,,,,,,,,,,,,,,,,,,instrumentos musicais,53.0,1114.0,3.0,707.0,23.0,19.0,16.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,54668f8d7fb456c8977d5ca817dab50c,,,,,,,,,,,,,,,,,,cama mesa banho,49.0,486.0,1.0,800.0,43.0,23.0,23.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,b6264435ec20a635b17b56fb4ce65bc0,,,,,,,,,,,,,,,,,,utilidades domesticas,57.0,1291.0,1.0,500.0,16.0,25.0,14.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,afdbe4b0aad75651b1a127946a589449,,,,,,,,,,,,,,,,,,bebes,39.0,1645.0,1.0,3000.0,30.0,25.0,30.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,f80903ad4fa58fd23ba18f970d258cd1,,,,,,,,,,,,,,,,,,fashion bolsas e acessorios,56.0,758.0,4.0,200.0,17.0,9.0,17.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,802b8430511a39ecdad069cf6c7dd812,,,,,,,,,,,,,,,,,,utilidades domesticas,60.0,1519.0,7.0,300.0,25.0,10.0,16.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,2fab6789523833dd6179314d5c7da56f,,,,,,,,,,,,,,,,,,moveis decoracao,41.0,227.0,2.0,300.0,16.0,26.0,20.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,9fb7b543084835bfe56b0094501dee9d,,,,,,,,,,,,,,,,,,brinquedos,36.0,589.0,1.0,1500.0,66.0,18.0,41.0
,,,,,olist_products_dataset,,,,,,,,,,,,,,,,,,1507ad794e23a98d2e7097f799a890ca,,,,,,,,,,,,,,,,,,informatica acessorios,52.0,821.0,1.0,300.0,16.0,2.0,11.0
